"Serial_Number","Lat","Long","Wind","month","year","decade"
"1981097N21299",18,-64,20,"April",1981,"1980s"
"1981110N11281",11,-79,20,"April",1981,"1980s"
"1981110N11281",11.7,-78.7,25,"April",1981,"1980s"
"1981110N11281",12.3,-78.2,25,"April",1981,"1980s"
"1981110N11281",13,-78,25,"April",1981,"1980s"
"1981110N11281",13.5,-77.5,25,"April",1981,"1980s"
"1981110N11281",14.5,-77.5,25,"April",1981,"1980s"
"1981110N11281",14.2,-78.4,25,"April",1981,"1980s"
"1981110N11281",13.4,-79,20,"April",1981,"1980s"
"1981110N11281",12.8,-79.6,20,"April",1981,"1980s"
"1981110N11281",12,-80.2,15,"April",1981,"1980s"
"1981127N18276",18.4,-83.6,30,"May",1981,"1980s"
"1981127N18276",18.4,-82.7,30,"May",1981,"1980s"
"1981127N18276",18.6,-81.7,30,"May",1981,"1980s"
"1981127N18276",19,-80.6,35,"May",1981,"1980s"
"1981127N18276",19.6,-79.7,40,"May",1981,"1980s"
"1981127N18276",20.3,-78.7,45,"May",1981,"1980s"
"1981127N18276",21.1,-77.4,30,"May",1981,"1980s"
"1981127N18276",22.4,-76.4,30,"May",1981,"1980s"
"1981127N18276",23,-74.5,50,"May",1981,"1980s"
"1981127N18276",23.4,-72.8,30,"May",1981,"1980s"
"1981127N18276",24,-71,25,"May",1981,"1980s"
"1981154N19266",19.4,-94.3,20,"June",1981,"1980s"
"1981154N19266",20,-95,25,"June",1981,"1980s"
"1981154N19266",20.9,-95.3,25,"June",1981,"1980s"
"1981154N19266",21.8,-95.8,30,"June",1981,"1980s"
"1981154N19266",22.8,-96,30,"June",1981,"1980s"
"1981154N19266",23.6,-96.4,30,"June",1981,"1980s"
"1981154N19266",25,-96.3,30,"June",1981,"1980s"
"1981154N19266",26.2,-96.2,30,"June",1981,"1980s"
"1981154N19266",27.7,-96.1,30,"June",1981,"1980s"
"1981154N19266",29,-96,25,"June",1981,"1980s"
"1981154N19266",30.3,-95.3,0,"June",1981,"1980s"
"1981169N20268",19.5,-91.6,20,"June",1981,"1980s"
"1981169N20268",19.8,-92.7,25,"June",1981,"1980s"
"1981169N20268",20.2,-93.8,25,"June",1981,"1980s"
"1981169N20268",20.6,-94.9,30,"June",1981,"1980s"
"1981169N20268",21,-96,30,"June",1981,"1980s"
"1981169N20268",21.3,-97,25,"June",1981,"1980s"
"1981169N20268",21.8,-98.2,0,"June",1981,"1980s"
"1981181N36295",36,-65,35,"June",1981,"1980s"
"1981181N36295",36,-67,45,"June",1981,"1980s"
"1981181N36295",36,-69,55,"June",1981,"1980s"
"1981181N36295",36,-71,60,"June",1981,"1980s"
"1981181N36295",36,-72.5,60,"June",1981,"1980s"
"1981181N36295",36.2,-73.8,60,"June",1981,"1980s"
"1981181N36295",36.6,-74.7,50,"July",1981,"1980s"
"1981181N36295",37.4,-76,30,"July",1981,"1980s"
"1981181N36295",38.5,-78.5,20,"July",1981,"1980s"
"1981183N24281",24,-79,20,"July",1981,"1980s"
"1981183N24281",25,-80,25,"July",1981,"1980s"
"1981183N24281",26.8,-80.3,25,"July",1981,"1980s"
"1981183N24281",28,-80.5,25,"July",1981,"1980s"
"1981183N24281",29.2,-80.8,30,"July",1981,"1980s"
"1981183N24281",31,-81,30,"July",1981,"1980s"
"1981183N24281",32.5,-80.5,25,"July",1981,"1980s"
"1981183N24281",34,-80,0,"July",1981,"1980s"
"1981206N23268",23.3,-91.8,20,"July",1981,"1980s"
"1981206N23268",23.8,-93,25,"July",1981,"1980s"
"1981206N23268",24,-94.1,25,"July",1981,"1980s"
"1981206N23268",24.3,-95.2,30,"July",1981,"1980s"
"1981206N23268",24.8,-96.7,30,"July",1981,"1980s"
"1981206N23268",25,-98,25,"July",1981,"1980s"
"1981206N23268",25.4,-99.3,0,"July",1981,"1980s"
"1981215N36292",36.1,-67.8,30,"August",1981,"1980s"
"1981215N36292",36.7,-67.1,30,"August",1981,"1980s"
"1981215N36292",37.4,-66.2,30,"August",1981,"1980s"
"1981215N36292",38.3,-65.7,30,"August",1981,"1980s"
"1981215N36292",38.7,-64.9,40,"August",1981,"1980s"
"1981215N36292",39,-63.8,50,"August",1981,"1980s"
"1981215N36292",39.4,-62.2,50,"August",1981,"1980s"
"1981215N36292",40.4,-60.7,50,"August",1981,"1980s"
"1981215N36292",41.3,-58.4,50,"August",1981,"1980s"
"1981215N36292",42.2,-55.7,45,"August",1981,"1980s"
"1981215N36292",43.3,-52.7,40,"August",1981,"1980s"
"1981215N36292",44.1,-50.4,30,"August",1981,"1980s"
"1981219N11334",10.5,-25.7,30,"August",1981,"1980s"
"1981219N11334",10.8,-28.1,30,"August",1981,"1980s"
"1981219N11334",11,-29.6,30,"August",1981,"1980s"
"1981219N11334",11.3,-31.3,35,"August",1981,"1980s"
"1981219N11334",11.7,-33.1,35,"August",1981,"1980s"
"1981219N11334",12,-35,35,"August",1981,"1980s"
"1981219N11334",12.5,-36.7,40,"August",1981,"1980s"
"1981219N11334",12.8,-38.7,40,"August",1981,"1980s"
"1981219N11334",13.1,-40.8,40,"August",1981,"1980s"
"1981219N11334",13.3,-43,40,"August",1981,"1980s"
"1981219N11334",13.5,-45,40,"August",1981,"1980s"
"1981219N11334",13.5,-47,40,"August",1981,"1980s"
"1981219N11334",13.5,-49,40,"August",1981,"1980s"
"1981219N11334",13.5,-51,40,"August",1981,"1980s"
"1981219N11334",13.6,-52.9,35,"August",1981,"1980s"
"1981219N11334",13.8,-54.9,30,"August",1981,"1980s"
"1981219N11334",14,-56.5,30,"August",1981,"1980s"
"1981219N11334",14.3,-58.3,30,"August",1981,"1980s"
"1981219N11334",14.6,-60.1,30,"August",1981,"1980s"
"1981219N11334",14.9,-61.9,25,"August",1981,"1980s"
"1981219N11334",15.2,-63.8,25,"August",1981,"1980s"
"1981219N11334",15.4,-65.7,25,"August",1981,"1980s"
"1981219N11334",15.6,-67.6,25,"August",1981,"1980s"
"1981219N11334",15.8,-69.5,15,"August",1981,"1980s"
"1981219N11334",15.9,-71.2,15,"August",1981,"1980s"
"1981219N11334",16.1,-72.8,15,"August",1981,"1980s"
"1981219N11334",16.4,-74.4,15,"August",1981,"1980s"
"1981219N11334",16.8,-75.7,15,"August",1981,"1980s"
"1981219N11334",17.4,-77,15,"August",1981,"1980s"
"1981219N11334",18,-78,15,"August",1981,"1980s"
"1981219N11334",18.8,-78.8,15,"August",1981,"1980s"
"1981219N11334",19.5,-79.5,15,"August",1981,"1980s"
"1981219N11334",20.3,-80,15,"August",1981,"1980s"
"1981219N11334",21,-80.5,15,"August",1981,"1980s"
"1981219N11334",21.7,-80.8,30,"August",1981,"1980s"
"1981219N11334",22.4,-81,35,"August",1981,"1980s"
"1981219N11334",23,-81.2,35,"August",1981,"1980s"
"1981219N11334",23.8,-81.4,35,"August",1981,"1980s"
"1981219N11334",24.5,-81.3,35,"August",1981,"1980s"
"1981219N11334",24.9,-81.3,35,"August",1981,"1980s"
"1981219N11334",25.2,-81.2,35,"August",1981,"1980s"
"1981219N11334",25.8,-81.2,35,"August",1981,"1980s"
"1981219N11334",26.2,-81.2,35,"August",1981,"1980s"
"1981219N11334",26.5,-81.2,35,"August",1981,"1980s"
"1981219N11334",26.8,-81.1,35,"August",1981,"1980s"
"1981219N11334",27.2,-81,35,"August",1981,"1980s"
"1981219N11334",27.6,-81,35,"August",1981,"1980s"
"1981219N11334",28.7,-80.8,35,"August",1981,"1980s"
"1981219N11334",29.7,-80.8,40,"August",1981,"1980s"
"1981219N11334",31,-80.8,40,"August",1981,"1980s"
"1981219N11334",32.2,-79.9,45,"August",1981,"1980s"
"1981219N11334",33.4,-78.8,50,"August",1981,"1980s"
"1981219N11334",34.7,-77,55,"August",1981,"1980s"
"1981219N11334",35.5,-75.2,60,"August",1981,"1980s"
"1981219N11334",36.3,-73,65,"August",1981,"1980s"
"1981219N11334",37.1,-70.4,70,"August",1981,"1980s"
"1981219N11334",37.8,-68,55,"August",1981,"1980s"
"1981219N11334",38.1,-65.4,45,"August",1981,"1980s"
"1981219N11334",38.4,-62.8,40,"August",1981,"1980s"
"1981219N11334",37.8,-59.7,35,"August",1981,"1980s"
"1981229N13327",12.8,-33,20,"August",1981,"1980s"
"1981229N13327",13,-34.5,25,"August",1981,"1980s"
"1981229N13327",13.3,-36,25,"August",1981,"1980s"
"1981229N13327",13.6,-37.4,30,"August",1981,"1980s"
"1981229N13327",13.8,-38.9,30,"August",1981,"1980s"
"1981229N13327",14,-40.5,30,"August",1981,"1980s"
"1981229N13327",14,-42.2,30,"August",1981,"1980s"
"1981229N13327",14,-44,30,"August",1981,"1980s"
"1981229N13327",13.9,-46,30,"August",1981,"1980s"
"1981229N13327",13.8,-47.7,30,"August",1981,"1980s"
"1981229N13327",13.6,-49,25,"August",1981,"1980s"
"1981229N13327",13.4,-50.3,25,"August",1981,"1980s"
"1981229N13327",13.1,-51.9,25,"August",1981,"1980s"
"1981229N13327",13,-53.1,25,"August",1981,"1980s"
"1981229N13327",12.5,-54.5,25,"August",1981,"1980s"
"1981229N13327",12,-55.7,20,"August",1981,"1980s"
"1981229N13327",11.6,-56.9,20,"August",1981,"1980s"
"1981229N13327",11,-58,20,"August",1981,"1980s"
"1981229N13327",10.3,-59.1,15,"August",1981,"1980s"
"1981239N21267",20.7,-92.6,20,"August",1981,"1980s"
"1981239N21267",21,-93.6,20,"August",1981,"1980s"
"1981239N21267",21.2,-94.2,25,"August",1981,"1980s"
"1981239N21267",21.6,-95,30,"August",1981,"1980s"
"1981239N21267",22,-95.9,30,"August",1981,"1980s"
"1981239N21267",22.3,-96.7,30,"August",1981,"1980s"
"1981239N21267",22.8,-97.2,30,"August",1981,"1980s"
"1981239N21267",23,-98,25,"August",1981,"1980s"
"1981239N21267",24,-98.2,25,"August",1981,"1980s"
"1981239N21267",24.7,-98.6,25,"August",1981,"1980s"
"1981239N21267",25.2,-98.8,25,"August",1981,"1980s"
"1981239N21267",26,-99,0,"August",1981,"1980s"
"1981244N30287",29.8,-72.7,30,"August",1981,"1980s"
"1981244N30287",29.9,-71.2,30,"August",1981,"1980s"
"1981244N30287",29.9,-69.7,35,"September",1981,"1980s"
"1981244N30287",30.1,-68.4,40,"September",1981,"1980s"
"1981244N30287",30.4,-67.3,40,"September",1981,"1980s"
"1981244N30287",31.3,-66.6,45,"September",1981,"1980s"
"1981244N30287",31.9,-65.9,50,"September",1981,"1980s"
"1981244N30287",32.6,-65.1,50,"September",1981,"1980s"
"1981244N30287",33.3,-64.4,50,"September",1981,"1980s"
"1981244N30287",34.1,-64.1,55,"September",1981,"1980s"
"1981244N30287",35,-64,55,"September",1981,"1980s"
"1981244N30287",36,-65,60,"September",1981,"1980s"
"1981244N30287",35,-65.8,60,"September",1981,"1980s"
"1981244N30287",34.2,-65,60,"September",1981,"1980s"
"1981244N30287",34.6,-63.6,65,"September",1981,"1980s"
"1981244N30287",35.3,-62.7,70,"September",1981,"1980s"
"1981244N30287",36.2,-61.9,70,"September",1981,"1980s"
"1981244N30287",37.1,-61.2,70,"September",1981,"1980s"
"1981244N30287",38.2,-60.9,75,"September",1981,"1980s"
"1981244N30287",38.6,-60.8,75,"September",1981,"1980s"
"1981244N30287",39,-60.8,75,"September",1981,"1980s"
"1981244N30287",39.4,-59.9,80,"September",1981,"1980s"
"1981244N30287",39.9,-59,80,"September",1981,"1980s"
"1981244N30287",40.3,-58.4,80,"September",1981,"1980s"
"1981244N30287",40.8,-58,80,"September",1981,"1980s"
"1981244N30287",41.2,-57.4,75,"September",1981,"1980s"
"1981244N30287",41.6,-56.8,75,"September",1981,"1980s"
"1981244N30287",41.9,-55.9,70,"September",1981,"1980s"
"1981244N30287",42,-55,70,"September",1981,"1980s"
"1981244N30287",42.3,-54.1,65,"September",1981,"1980s"
"1981244N30287",42.7,-53.4,60,"September",1981,"1980s"
"1981244N30287",42.9,-52.5,60,"September",1981,"1980s"
"1981244N30287",42.2,-51.9,55,"September",1981,"1980s"
"1981244N30287",41.7,-51.2,55,"September",1981,"1980s"
"1981244N30287",41,-50.2,55,"September",1981,"1980s"
"1981244N30287",40.9,-49.1,50,"September",1981,"1980s"
"1981244N30287",40.9,-47.9,50,"September",1981,"1980s"
"1981244N30287",41,-46.9,50,"September",1981,"1980s"
"1981244N30287",41.2,-45.9,45,"September",1981,"1980s"
"1981244N30287",41.9,-45.1,40,"September",1981,"1980s"
"1981244N30287",42.5,-44.8,40,"September",1981,"1980s"
"1981244N30287",42.7,-44,40,"September",1981,"1980s"
"1981244N30287",42.2,-43.3,40,"September",1981,"1980s"
"1981244N30287",42.1,-42.7,35,"September",1981,"1980s"
"1981244N30287",42.2,-42,35,"September",1981,"1980s"
"1981244N30287",42.3,-41.5,30,"September",1981,"1980s"
"1981244N30287",42.7,-41,30,"September",1981,"1980s"
"1981247N16300",16.2,-60.3,20,"September",1981,"1980s"
"1981247N16300",16.7,-61.1,20,"September",1981,"1980s"
"1981247N16300",17.3,-61.9,20,"September",1981,"1980s"
"1981247N16300",18,-62.6,20,"September",1981,"1980s"
"1981247N16300",18.6,-63.3,30,"September",1981,"1980s"
"1981247N16300",19,-64,35,"September",1981,"1980s"
"1981247N16300",19.5,-64.7,45,"September",1981,"1980s"
"1981247N16300",20.1,-65.5,50,"September",1981,"1980s"
"1981247N16300",20.9,-66.2,60,"September",1981,"1980s"
"1981247N16300",21.7,-67.1,70,"September",1981,"1980s"
"1981247N16300",22.6,-67.7,80,"September",1981,"1980s"
"1981247N16300",23.6,-68.6,85,"September",1981,"1980s"
"1981247N16300",24.5,-69.1,90,"September",1981,"1980s"
"1981247N16300",25.5,-69.1,95,"September",1981,"1980s"
"1981247N16300",26.4,-69.1,100,"September",1981,"1980s"
"1981247N16300",27.5,-68.9,100,"September",1981,"1980s"
"1981247N16300",28.4,-68.5,100,"September",1981,"1980s"
"1981247N16300",29.3,-67.8,100,"September",1981,"1980s"
"1981247N16300",29.9,-67.2,95,"September",1981,"1980s"
"1981247N16300",30.6,-66.5,90,"September",1981,"1980s"
"1981247N16300",31.4,-65.6,85,"September",1981,"1980s"
"1981247N16300",32,-64.7,60,"September",1981,"1980s"
"1981247N16300",32.9,-63,50,"September",1981,"1980s"
"1981247N16300",33.7,-60.7,45,"September",1981,"1980s"
"1981247N16300",34.2,-58.5,45,"September",1981,"1980s"
"1981247N16300",33.8,-56.3,40,"September",1981,"1980s"
"1981247N16300",33.5,-54,40,"September",1981,"1980s"
"1981247N16300",33.6,-51.3,40,"September",1981,"1980s"
"1981247N16300",34,-48.7,40,"September",1981,"1980s"
"1981247N16300",34,-46.4,40,"September",1981,"1980s"
"1981247N16300",33.8,-44.1,40,"September",1981,"1980s"
"1981247N16300",34.5,-41.7,40,"September",1981,"1980s"
"1981247N16300",35.5,-39.7,40,"September",1981,"1980s"
"1981247N16300",36.6,-38.3,40,"September",1981,"1980s"
"1981247N16300",37.6,-36.9,40,"September",1981,"1980s"
"1981247N16300",39,-35.2,40,"September",1981,"1980s"
"1981247N16300",40.6,-33.4,35,"September",1981,"1980s"
"1981250N15306",14.8,-54,25,"September",1981,"1980s"
"1981250N15306",14.9,-55.7,30,"September",1981,"1980s"
"1981250N15306",15.1,-57.4,30,"September",1981,"1980s"
"1981250N15306",15.3,-59,30,"September",1981,"1980s"
"1981250N15306",15.6,-60.6,40,"September",1981,"1980s"
"1981250N15306",16.1,-62.3,45,"September",1981,"1980s"
"1981250N15306",16.8,-64,50,"September",1981,"1980s"
"1981250N15306",17.8,-65.4,50,"September",1981,"1980s"
"1981250N15306",18.9,-66.9,45,"September",1981,"1980s"
"1981250N15306",19.6,-68.3,40,"September",1981,"1980s"
"1981250N15306",20.3,-70,35,"September",1981,"1980s"
"1981250N15306",21.3,-71.7,35,"September",1981,"1980s"
"1981250N15306",22.1,-72.8,40,"September",1981,"1980s"
"1981250N15306",22.7,-73.7,50,"September",1981,"1980s"
"1981250N15306",23.7,-74.5,60,"September",1981,"1980s"
"1981250N15306",24.8,-74.4,70,"September",1981,"1980s"
"1981250N15306",26.3,-73.9,80,"September",1981,"1980s"
"1981250N15306",27.7,-73,85,"September",1981,"1980s"
"1981250N15306",29,-72,90,"September",1981,"1980s"
"1981250N15306",30.2,-70.9,90,"September",1981,"1980s"
"1981250N15306",31.5,-69.6,90,"September",1981,"1980s"
"1981250N15306",32.5,-68.5,90,"September",1981,"1980s"
"1981250N15306",33.4,-67.1,85,"September",1981,"1980s"
"1981250N15306",34.1,-65.6,70,"September",1981,"1980s"
"1981250N15306",34.9,-63.5,60,"September",1981,"1980s"
"1981250N15306",35.8,-60.7,55,"September",1981,"1980s"
"1981250N15306",36.8,-57,50,"September",1981,"1980s"
"1981250N15306",37.7,-53.2,45,"September",1981,"1980s"
"1981250N15306",38.3,-49.4,40,"September",1981,"1980s"
"1981250N15306",38.8,-45.6,40,"September",1981,"1980s"
"1981250N15306",39.2,-41.9,35,"September",1981,"1980s"
"1981250N15306",39.6,-38.6,30,"September",1981,"1980s"
"1981250N15306",39.9,-35.3,30,"September",1981,"1980s"
"1981250N15306",40.1,-33,25,"September",1981,"1980s"
"1981250N15306",40.3,-30.7,25,"September",1981,"1980s"
"1981250N15306",40.5,-28.2,20,"September",1981,"1980s"
"1981255N12286",11.8,-73.8,20,"September",1981,"1980s"
"1981255N12286",11.9,-74.9,25,"September",1981,"1980s"
"1981255N12286",12,-76,25,"September",1981,"1980s"
"1981255N12286",12.2,-77.1,30,"September",1981,"1980s"
"1981255N12286",12.3,-78.2,30,"September",1981,"1980s"
"1981255N12286",12.4,-79.4,30,"September",1981,"1980s"
"1981255N12286",12.5,-80.6,30,"September",1981,"1980s"
"1981255N12286",12.8,-81.4,30,"September",1981,"1980s"
"1981255N12286",12.9,-82.3,30,"September",1981,"1980s"
"1981255N12286",12.9,-83.2,25,"September",1981,"1980s"
"1981255N12286",13,-84,0,"September",1981,"1980s"
"1981255N14311",14,-49,25,"September",1981,"1980s"
"1981255N14311",15.4,-50.7,25,"September",1981,"1980s"
"1981255N14311",17.1,-52.7,25,"September",1981,"1980s"
"1981255N14311",18.4,-54.7,30,"September",1981,"1980s"
"1981255N14311",19.4,-56.3,40,"September",1981,"1980s"
"1981255N14311",20.2,-57.8,70,"September",1981,"1980s"
"1981255N14311",21.2,-59.3,70,"September",1981,"1980s"
"1981255N14311",22.2,-60.6,75,"September",1981,"1980s"
"1981255N14311",23.1,-61.4,80,"September",1981,"1980s"
"1981255N14311",24.1,-62,85,"September",1981,"1980s"
"1981255N14311",25.2,-62.5,90,"September",1981,"1980s"
"1981255N14311",26.4,-62.7,95,"September",1981,"1980s"
"1981255N14311",27.6,-62.8,110,"September",1981,"1980s"
"1981255N14311",28.4,-62.6,115,"September",1981,"1980s"
"1981255N14311",29.5,-62.3,110,"September",1981,"1980s"
"1981255N14311",30.8,-61.2,105,"September",1981,"1980s"
"1981255N14311",32.1,-60.3,100,"September",1981,"1980s"
"1981255N14311",33.2,-59.2,90,"September",1981,"1980s"
"1981255N14311",34.2,-58,85,"September",1981,"1980s"
"1981255N14311",34.9,-56.8,80,"September",1981,"1980s"
"1981255N14311",35.3,-55.7,65,"September",1981,"1980s"
"1981255N14311",35.7,-54.8,65,"September",1981,"1980s"
"1981255N14311",35.9,-53.8,65,"September",1981,"1980s"
"1981255N14311",36.2,-52.7,65,"September",1981,"1980s"
"1981255N14311",36.5,-51.3,65,"September",1981,"1980s"
"1981255N14311",37.1,-49.9,65,"September",1981,"1980s"
"1981255N14311",37.5,-48.2,65,"September",1981,"1980s"
"1981255N14311",37.9,-46.8,55,"September",1981,"1980s"
"1981255N14311",38.3,-45.2,45,"September",1981,"1980s"
"1981255N14311",38.5,-43,35,"September",1981,"1980s"
"1981255N14311",38.3,-40.6,25,"September",1981,"1980s"
"1981255N14311",38.1,-38,25,"September",1981,"1980s"
"1981255N14311",37.7,-35.3,25,"September",1981,"1980s"
"1981255N14311",36.7,-32.8,25,"September",1981,"1980s"
"1981265N14328",13.5,-32.5,25,"September",1981,"1980s"
"1981265N14328",13.3,-33.6,25,"September",1981,"1980s"
"1981265N14328",13.1,-34.9,25,"September",1981,"1980s"
"1981265N14328",12.8,-36,30,"September",1981,"1980s"
"1981265N14328",12.6,-37.2,30,"September",1981,"1980s"
"1981265N14328",12.5,-38.4,30,"September",1981,"1980s"
"1981265N14328",12.4,-39.6,30,"September",1981,"1980s"
"1981265N14328",12.5,-40.8,35,"September",1981,"1980s"
"1981265N14328",12.7,-42.2,40,"September",1981,"1980s"
"1981265N14328",13,-43.8,45,"September",1981,"1980s"
"1981265N14328",13.3,-45.3,45,"September",1981,"1980s"
"1981265N14328",13.8,-46.7,50,"September",1981,"1980s"
"1981265N14328",14.3,-47.8,55,"September",1981,"1980s"
"1981265N14328",15,-48.9,60,"September",1981,"1980s"
"1981265N14328",15.6,-50.1,65,"September",1981,"1980s"
"1981265N14328",16.6,-51.2,70,"September",1981,"1980s"
"1981265N14328",17.4,-52,80,"September",1981,"1980s"
"1981265N14328",18.2,-52.8,90,"September",1981,"1980s"
"1981265N14328",19.1,-53.5,85,"September",1981,"1980s"
"1981265N14328",19.7,-54.3,80,"September",1981,"1980s"
"1981265N14328",20.3,-55.1,80,"September",1981,"1980s"
"1981265N14328",21,-55.7,85,"September",1981,"1980s"
"1981265N14328",21.8,-56.4,95,"September",1981,"1980s"
"1981265N14328",22.4,-56.8,90,"September",1981,"1980s"
"1981265N14328",23,-57.2,90,"September",1981,"1980s"
"1981265N14328",23.8,-57.2,95,"September",1981,"1980s"
"1981265N14328",24.7,-56.9,100,"September",1981,"1980s"
"1981265N14328",25.8,-56.8,105,"September",1981,"1980s"
"1981265N14328",27,-56.7,105,"September",1981,"1980s"
"1981265N14328",28.4,-56.2,105,"September",1981,"1980s"
"1981265N14328",29.8,-55.3,100,"September",1981,"1980s"
"1981265N14328",31.3,-54,100,"September",1981,"1980s"
"1981265N14328",32.6,-52.6,95,"September",1981,"1980s"
"1981265N14328",34.1,-50.4,90,"September",1981,"1980s"
"1981265N14328",35.9,-47.5,85,"September",1981,"1980s"
"1981265N14328",37.5,-45.1,80,"September",1981,"1980s"
"1981265N14328",38.9,-42.4,75,"September",1981,"1980s"
"1981265N14328",40,-39.5,70,"September",1981,"1980s"
"1981265N14328",41.3,-36.1,65,"October",1981,"1980s"
"1981265N14328",42.5,-33.7,60,"October",1981,"1980s"
"1981265N14328",43.7,-32,60,"October",1981,"1980s"
"1981265N14328",44.8,-30.3,55,"October",1981,"1980s"
"1981265N14328",45.1,-28.5,50,"October",1981,"1980s"
"1981265N14328",45.4,-25,45,"October",1981,"1980s"
"1981265N14328",45.2,-21,45,"October",1981,"1980s"
"1981265N14328",44.5,-17,45,"October",1981,"1980s"
"1981265N14328",43.6,-11.5,45,"October",1981,"1980s"
"1981265N14328",45,-4,45,"October",1981,"1980s"
"1981269N08322",8,-38,20,"September",1981,"1980s"
"1981269N08322",8.2,-39,20,"September",1981,"1980s"
"1981269N08322",8.7,-40,25,"September",1981,"1980s"
"1981269N08322",8.9,-41,25,"September",1981,"1980s"
"1981269N08322",9,-42,30,"September",1981,"1980s"
"1981269N08322",9.3,-43,30,"September",1981,"1980s"
"1981269N08322",9.6,-44,30,"September",1981,"1980s"
"1981269N08322",10,-45,30,"September",1981,"1980s"
"1981269N08322",10.2,-46,30,"September",1981,"1980s"
"1981269N08322",10.7,-47,30,"September",1981,"1980s"
"1981269N08322",11,-48,30,"September",1981,"1980s"
"1981269N08322",11.3,-49,30,"September",1981,"1980s"
"1981269N08322",11.8,-50,30,"September",1981,"1980s"
"1981269N08322",12,-51,30,"September",1981,"1980s"
